,position (um),Sema5c intensity,Abi intensity
0,0.0,11.0324,4.301
1,0.0689,13.4078,6.7003
2,0.1378,15.2796,8.4669
3,0.2067,20.1405,10.7508
4,0.2756,19.3185,11.3083
5,0.3445,19.0964,11.7503
6,0.4134,18.2218,9.4291
7,0.4823,18.424,10.4605
8,0.5512,18.6401,7.051
9,0.6201,15.5109,6.9804
10,0.6889,13.0495,6.9922
11,0.7578,11.833,7.545
12,0.8267,10.3872,6.4189
13,0.8956,9.7265,5.5021
14,0.9645,7.4111,5.3036
15,1.0334,5.8448,4.619
16,1.1023,4.6149,4.6021
17,1.1712,3.514,4.8412
18,1.2401,2.7865,5.0239
19,1.309,3.8911,5.5838
20,1.3779,5.2291,6.3042
21,1.4468,3.6388,4.5893
22,1.5157,3.3271,5.2805
23,1.5846,3.2634,5.9479
24,1.6535,2.4756,4.2951
25,1.7224,5.3579,3.7237
26,1.7913,6.5595,3.7735
27,1.8602,7.3766,4.0604
28,1.929,8.4433,4.4784
29,1.9979,6.4382,4.5842
30,2.0668,6.6033,3.9058
31,2.1357,6.9291,4.006
32,2.2046,5.0995,3.0618
33,2.2735,4.8573,3.1138
34,2.3424,5.6504,3.2012
35,2.4113,8.0064,4.0418
36,2.4802,11.7824,3.9941
37,2.5491,14.4554,4.053
38,2.618,13.5466,4.0932
39,2.6869,10.8578,4.1368
40,2.7558,7.7027,3.954
41,2.8247,6.349,4.3884
42,2.8936,4.7231,3.8061
43,2.9625,5.7224,3.9867
44,3.0314,6.4297,3.7565
45,3.1003,6.3033,3.2411
46,3.1691,11.0827,3.1269
47,3.238,17.468,3.3604
48,3.3069,24.4248,4.4541
49,3.3758,22.1655,5.1302
50,3.4447,15.7295,4.5757
51,3.5136,10.5285,4.5047
52,3.5825,4.78,3.9772
53,3.6514,4.8481,3.6648
54,3.7203,7.3773,3.8544
55,3.7892,10.5509,4.6124
56,3.8581,8.7832,4.6825
57,3.927,11.6461,4.6935
58,3.9959,12.5777,5.1283
59,4.0648,11.7723,5.2411
60,4.1337,13.8703,5.238
61,4.2026,18.7776,5.7478
62,4.2715,19.846,6.0963
63,4.3404,15.3357,6.8071
64,4.4092,12.0408,7.8119
65,4.4781,16.5766,9.0693
66,4.547,20.189,8.0202
67,4.6159,20.1589,7.9965
68,4.6848,21.7339,9.2888
69,4.7537,22.0804,8.8117
70,4.8226,19.4784,8.29
71,4.8915,18.2685,7.8458
72,4.9604,15.8529,6.7004
73,5.0293,15.4905,7.5976
74,5.0982,16.0564,7.2494
75,5.1671,13.0491,5.7064
76,5.236,12.5736,5.6544
77,5.3049,8.0141,4.9109
78,5.3738,6.8411,4.5926
79,5.4427,5.8269,5.3702
80,5.5116,6.4827,5.0255
81,5.5805,5.864,3.7096
82,5.6493,6.8467,3.4892
83,5.7182,5.9317,4.5319
84,5.7871,4.9788,4.9484
85,5.856,4.8791,3.6624
86,5.9249,3.7432,3.1462
87,5.9938,3.1496,3.3727
88,6.0627,3.8486,4.1017
89,6.1316,4.0794,3.5204
90,6.2005,5.2264,3.6949
91,6.2694,5.464,2.8614
92,6.3383,3.6076,2.5181
93,6.4072,4.3197,2.6633
94,6.4761,3.9416,3.1938
95,6.545,4.6581,2.8585
96,6.6139,4.7742,2.4551
97,6.6828,8.0412,3.0171
98,6.7517,8.3134,3.1621
99,6.8206,8.8944,3.2057
100,6.8894,7.8937,3.2114
101,6.9583,7.3547,3.8621
102,7.0272,7.4728,3.836
103,7.0961,9.6623,3.855
104,7.165,10.3434,3.8832
105,7.2339,9.0658,3.8784
106,7.3028,10.1503,3.9469
107,7.3717,6.3822,5.028
108,7.4406,5.7569,5.7787
109,7.5095,7.8238,5.908
110,7.5784,8.5914,5.6174
111,7.6473,11.0504,5.8774
112,7.7162,13.1658,8.1929
113,7.7851,18.4389,10.5015
114,7.854,23.8647,12.5093
115,7.9229,30.0934,12.5521
116,7.9918,37.232,13.0078
117,8.0607,30.6353,12.9698
118,8.1296,29.0547,11.6459
119,8.1984,25.9031,12.0141
120,8.2673,18.2753,12.0403
121,8.3362,15.5568,11.3822
122,8.4051,16.0035,10.3768
123,8.474,13.296,8.593
124,8.5429,11.9648,6.6519
125,8.6118,12.3268,6.0575
126,8.6807,9.1957,5.341
127,8.7496,7.1197,4.048
128,8.8185,7.8938,4.8544
129,8.8874,8.6039,4.0079
130,8.9563,9.57,3.8669
131,9.0252,8.2364,4.2564
132,9.0941,4.8597,3.7664
133,9.163,4.9928,4.3787
134,9.2319,4.8737,5.1204
135,9.3008,5.37,6.2671
136,9.3697,5.3854,5.6386
137,9.4385,4.3889,5.7075
138,9.5074,3.7428,5.6058
139,9.5763,4.0515,5.0387
140,9.6452,3.5151,4.1924
141,9.7141,2.9639,4.5078
142,9.783,2.1886,4.6712
143,9.8519,2.4519,5.6285
144,9.9208,1.947,4.7798
145,9.9897,3.1288,4.2539
146,10.0586,3.6324,3.7497
147,10.1275,3.784,3.1727
148,10.1964,4.3961,2.8059
149,10.2653,6.6471,3.0163
150,10.3342,5.8051,2.8279
151,10.4031,5.6661,3.1758
152,10.472,6.5321,3.0551
153,10.5409,6.3037,4.2569
154,10.6098,6.1972,4.4002
155,10.6786,7.2992,4.0639
156,10.7475,5.8617,4.874
157,10.8164,6.0083,3.8958
158,10.8853,6.6287,3.1434
159,10.9542,6.9849,4.029
160,11.0231,7.623,4.6265
161,11.092,7.2151,4.1389
162,11.1609,6.5561,3.878
163,11.2298,7.1093,4.5672
164,11.2987,8.3526,4.9028
165,11.3676,10.5747,4.3752
166,11.4365,11.316,4.9751
167,11.5054,9.2667,4.5762
168,11.5743,7.9937,5.7058
169,11.6432,8.6693,6.4156
170,11.7121,8.6922,7.1441
171,11.781,12.3539,8.7162
172,11.8499,16.324,8.581
173,11.9187,14.2108,9.4112
174,11.9876,13.0596,8.7094
175,12.0565,11.6574,9.1806
176,12.1254,9.9877,6.8973
177,12.1943,7.3975,5.7871
178,12.2632,6.7131,4.6377
179,12.3321,5.0678,3.399
180,12.401,4.9354,3.0039
181,12.4699,6.1353,4.0367
182,12.5388,10.2874,5.1189
183,12.6077,20.562,7.0055
184,12.6766,24.8549,8.7277
185,12.7455,26.3472,7.067
186,12.8144,24.6088,6.5519
187,12.8833,21.062,5.5562
188,12.9522,19.6604,4.1242
189,13.0211,16.3423,3.9529
190,13.09,9.6485,3.0353
191,13.1588,9.2345,3.8923
192,13.2277,8.3457,3.4724
193,13.2966,8.7705,3.8682
194,13.3655,10.1766,4.2952
195,13.4344,9.5305,4.8051
196,13.5033,11.6328,5.1206
197,13.5722,13.9518,4.0412
198,13.6411,17.0682,3.8776
199,13.71,10.3455,4.0271
200,13.7789,9.9965,4.311
201,13.8478,9.2883,3.7007
202,13.9167,8.9231,3.3182
203,13.9856,6.4099,3.266
204,14.0545,5.6682,3.3094
205,14.1234,7.1082,2.9799
206,14.1923,5.2999,2.7193
207,14.2612,4.3057,2.6343
208,14.3301,4.6099,2.3292
209,14.3989,5.2923,3.6429
210,14.4678,6.8132,4.1381
211,14.5367,5.7564,3.9394
212,14.6056,5.6903,4.8337
213,14.6745,4.1824,3.4935
214,14.7434,4.8158,3.8213
215,14.8123,5.1173,4.1418
216,14.8812,5.0715,4.4981
217,14.9501,4.8853,4.1838
218,15.019,5.0101,4.6445
219,15.0879,5.7801,4.4415
220,15.1568,7.3578,5.218
221,15.2257,13.0476,6.2606
222,15.2946,18.4834,9.4935
223,15.3635,25.1003,11.1172
224,15.4324,28.6336,10.7809
225,15.5013,26.9224,9.7958
226,15.5702,22.8892,7.7032
227,15.6391,18.5033,5.5642
228,15.7079,13.6292,4.227
229,15.7768,8.3612,4.0049
230,15.8457,7.8215,3.8308
231,15.9146,7.9706,2.7243
232,15.9835,6.5094,2.1063
233,16.0524,5.7069,2.1868
234,16.1213,5.2138,2.3019
235,16.1902,6.3991,3.0094
236,16.2591,6.2977,3.3248
237,16.328,8.0531,4.1768
238,16.3969,8.6054,5.4533
239,16.4658,10.4397,5.1597
240,16.5347,13.1451,5.5966
241,16.6036,11.3763,5.7854
242,16.6725,9.2593,6.9143
243,16.7414,7.9305,6.3009
244,16.8103,7.9189,5.5594
245,16.8792,8.9422,3.6707
246,16.948,8.5075,2.811
247,17.0169,8.1214,2.8201
248,17.0858,7.2358,3.4998
249,17.1547,4.2273,3.1688
250,17.2236,2.3763,3.6725
251,17.2925,3.074,4.6448
252,17.3614,4.8273,3.0359
253,17.4303,6.6221,3.0714
254,17.4992,5.1202,3.2036
255,17.5681,6.9451,2.8449
256,17.637,7.708,3.8288
257,17.7059,7.7114,4.0483
258,17.7748,7.3912,4.3601
259,17.8437,7.7684,4.9674
260,17.9126,9.5963,5.8932
261,17.9815,12.2395,5.865
262,18.0504,11.4369,6.5955
263,18.1193,9.4578,6.9365
264,18.1881,7.5918,7.186
265,18.257,8.1343,6.4655
266,18.3259,9.6186,5.2613
267,18.3948,14.0202,4.9294
268,18.4637,18.0349,4.8567
269,18.5326,16.6061,5.2614
270,18.6015,14.0479,5.3663
271,18.6704,14.6474,5.5782
272,18.7393,14.8141,5.3806
273,18.8082,11.0936,4.336
274,18.8771,7.0167,3.4418
275,18.946,6.2295,2.8646
276,19.0149,5.8736,2.6957
277,19.0838,5.1727,3.0328
278,19.1527,5.6146,3.2112
279,19.2216,5.3265,4.1914
280,19.2905,5.5679,5.0022
281,19.3594,7.1667,5.575
282,19.4282,7.8275,6.0663
283,19.4971,9.3678,4.9939
284,19.566,6.6599,4.1281
285,19.6349,4.8574,3.646
286,19.7038,4.1185,3.9421
287,19.7727,3.1142,4.3873
288,19.8416,3.0484,3.8685
289,19.9105,3.0968,3.9679
290,19.9794,3.63,3.1
291,20.0483,2.5216,3.4068
292,20.1172,3.8852,3.4731
293,20.1861,5.3028,3.3439
294,20.255,5.7984,3.8748
295,20.3239,4.4237,3.5508
296,20.3928,7.5216,3.5915
297,20.4617,9.8309,4.3043
298,20.5306,11.7072,5.6557
299,20.5995,17.1369,6.4651
300,20.6683,18.4045,7.283
301,20.7372,26.1698,8.0135
302,20.8061,28.7349,9.3592
303,20.875,31.6225,9.6817
304,20.9439,40.2487,11.0166
305,21.0128,46.3883,10.9303
306,21.0817,39.0276,8.9735
307,21.1506,29.1982,7.3171
308,21.2195,19.9151,5.8352
309,21.2884,16.9816,4.5888
310,21.3573,13.8608,3.6988
311,21.4262,9.304,2.7885
312,21.4951,6.4916,2.2901
313,21.564,6.9962,2.1458
314,21.6329,7.9368,2.1303
315,21.7018,6.0287,2.7141
316,21.7707,5.8585,3.2857
317,21.8396,6.9985,3.2759
318,21.9084,6.5684,3.378
319,21.9773,6.4533,1.6972
320,22.0462,8.9086,1.8876
321,22.1151,9.1848,1.4201
322,22.184,7.2571,1.7277
323,22.2529,6.1445,2.1634
324,22.3218,6.4324,2.6362
325,22.3907,9.3938,2.4729
326,22.4596,11.6971,2.0358
327,22.5285,8.8205,2.3963
328,22.5974,6.4167,3.0919
329,22.6663,6.3879,3.6758
330,22.7352,7.2293,3.6104
331,22.8041,6.0753,3.7399
332,22.873,6.7302,3.6361
333,22.9419,7.3196,3.6095
334,23.0108,8.848,4.178
335,23.0797,10.1161,6.0238
336,23.1486,11.115,5.986
337,23.2174,12.6264,5.115
338,23.2863,15.2003,4.3552
339,23.3552,15.2693,4.2768
340,23.4241,12.0425,3.7915
341,23.493,16.4213,4.6899
342,23.5619,17.7067,6.0628
343,23.6308,21.6892,6.6077
344,23.6997,26.6291,7.016
345,23.7686,29.5771,9.7488
346,23.8375,37.3774,11.1903
347,23.9064,36.4518,11.6884
348,23.9753,30.7662,10.0824
349,24.0442,19.9086,8.8316
350,24.1131,10.8911,7.2253
351,24.182,7.2025,6.9095
352,24.2509,6.1532,5.5486
353,24.3198,4.6456,4.021
354,24.3887,5.2928,3.8719
355,24.4575,8.6574,3.6979
356,24.5264,11.1595,3.5905
357,24.5953,8.8292,3.7923
358,24.6642,8.3783,3.5983
359,24.7331,5.5784,4.3642
360,24.802,8.7379,4.1503
361,24.8709,8.511,4.8214
362,24.9398,7.8841,5.3427
363,25.0087,5.2295,5.0808
364,25.0776,3.6049,5.711
365,25.1465,5.4482,4.9113
366,25.2154,4.2722,5.1453
367,25.2843,5.766,5.3448
368,25.3532,7.3171,4.6657
369,25.4221,8.5728,5.2196
370,25.491,10.7537,6.0679
371,25.5599,16.8079,6.2985
372,25.6288,16.6581,6.9107
373,25.6976,17.5002,7.4861
374,25.7665,20.9335,7.3998
375,25.8354,20.789,7.6586
376,25.9043,22.2563,7.727
377,25.9732,23.0882,8.5506
378,26.0421,20.7674,10.2167
379,26.111,18.1537,8.857
380,26.1799,14.1524,8.0761
381,26.2488,17.1868,8.2405
382,26.3177,18.6667,6.8311
383,26.3866,18.797,6.202
384,26.4555,17.4199,5.2795
385,26.5244,13.3116,3.4934
386,26.5933,10.8953,3.3013
387,26.6622,6.7546,3.054
388,26.7311,7.2367,4.2989
389,26.8,6.822,3.1323
390,26.8689,5.9491,3.1762
391,26.9377,7.0967,3.3749
392,27.0066,9.6212,2.7217
393,27.0755,11.6642,3.533
394,27.1444,10.4944,4.2355
395,27.2133,13.2646,3.3814
396,27.2822,13.6344,2.6447
397,27.3511,13.1545,3.148
398,27.42,12.4868,3.0828
399,27.4889,15.2544,2.5473
400,27.5578,16.4771,2.9819
401,27.6267,15.4349,3.416
402,27.6956,17.1569,3.1919
403,27.7645,19.6166,2.9422
404,27.8334,18.9013,3.7506
405,27.9023,18.1975,3.3828
406,27.9712,17.9123,3.0087
407,28.0401,15.6856,4.066
408,28.109,16.2329,4.0449
409,28.1778,18.5905,4.0982
410,28.2467,22.6328,4.5609
411,28.3156,22.0339,3.7781
412,28.3845,21.207,2.9227
413,28.4534,18.3015,3.2278
414,28.5223,14.011,2.9041
415,28.5912,12.0605,3.0489
416,28.6601,9.2618,3.2677
417,28.729,8.4996,4.5464
418,28.7979,9.2722,4.0086
419,28.8668,10.247,4.1438
420,28.9357,11.9215,4.1486
421,29.0046,13.3321,4.3022
422,29.0735,17.8435,5.3077
423,29.1424,25.4051,6.3265
424,29.2113,28.4191,7.0785
425,29.2802,26.0905,7.8068
426,29.3491,23.279,7.8665
427,29.4179,18.8485,8.0296
428,29.4868,14.5083,7.1552
429,29.5557,11.1858,4.784
430,29.6246,9.7683,3.3453
431,29.6935,8.6579,4.0818
432,29.7624,9.3217,3.5213
433,29.8313,9.0836,4.1266
434,29.9002,9.9871,3.9417
435,29.9691,11.3721,4.5584
436,30.038,10.937,4.1852
437,30.1069,8.5362,4.0498
438,30.1758,9.0328,4.6749
439,30.2447,9.0657,3.8791
440,30.3136,10.4686,4.0145
441,30.3825,12.6479,4.5469
442,30.4514,13.6334,4.4289
443,30.5203,12.2901,4.1121
444,30.5892,15.5055,4.0599
445,30.6581,20.8747,5.4535
446,30.7269,28.6549,6.0179
447,30.7958,30.5206,6.4635
448,30.8647,28.6107,8.267
449,30.9336,24.7558,8.9811
450,31.0025,23.7348,8.0843
451,31.0714,21.6308,6.7515
452,31.1403,12.5797,5.1754
453,31.2092,8.4145,4.3862
454,31.2781,6.5431,4.2792
455,31.347,7.0018,4.366
456,31.4159,5.5474,3.8876
457,31.4848,5.8691,5.5904
458,31.5537,5.6981,4.6296
459,31.6226,5.96,3.9681
460,31.6915,8.5384,3.8164
461,31.7604,9.2903,3.7964
462,31.8293,9.4832,3.2957
463,31.8982,8.7631,3.6853
464,31.967,9.9365,3.7982
465,32.0359,14.2705,3.8935
466,32.1048,15.7465,3.9
467,32.1737,15.4881,3.5715
468,32.2426,12.8416,3.5671
469,32.3115,10.9712,3.7319
470,32.3804,9.4572,4.1251
471,32.4493,10.6097,4.841
472,32.5182,15.9579,4.5655
473,32.5871,16.3612,4.82
474,32.656,18.1541,4.9724
475,32.7249,16.3008,3.7069
476,32.7938,15.8079,3.2672
477,32.8627,10.6142,2.0459
478,32.9316,9.4483,2.4908
479,33.0005,6.6225,1.9246
480,33.0694,4.9861,2.6232
481,33.1383,5.5735,2.5087
482,33.2071,7.3397,2.915
483,33.276,6.8292,3.4125
484,33.3449,6.7194,3.8782
485,33.4138,9.8834,4.767
486,33.4827,10.4406,5.1785
487,33.5516,11.974,6.2673
488,33.6205,12.3189,5.7261
489,33.6894,13.2686,6.2167
490,33.7583,14.7535,5.4483
491,33.8272,14.4916,4.8435
492,33.8961,12.0073,3.8068
493,33.965,9.3846,3.9824
494,34.0339,6.2191,3.4249
495,34.1028,5.2508,3.2393
496,34.1717,5.9473,3.0779
497,34.2406,6.6839,4.6398
498,34.3095,9.9511,5.8642
499,34.3784,8.4637,5.4022
500,34.4472,7.5874,5.5934
501,34.5161,6.2968,5.8514
502,34.585,7.3555,5.6702
503,34.6539,10.1462,4.8266
504,34.7228,11.8645,4.7419
505,34.7917,14.4361,5.445
506,34.8606,16.0538,6.7419
507,34.9295,14.2266,6.858
508,34.9984,12.1752,7.05
509,35.0673,11.6267,7.3215
510,35.1362,10.6642,7.654
511,35.2051,13.1688,8.7789
512,35.274,17.8892,10.0538
513,35.3429,24.2211,9.077
514,35.4118,28.0542,8.735
515,35.4807,27.4133,11.4461
516,35.5496,30.2689,12.1366
517,35.6185,40.5753,10.5715
518,35.6873,36.429,11.4177
519,35.7562,22.3173,9.1388
520,35.8251,16.0302,7.4499
521,35.894,11.0419,5.7919
522,35.9629,10.253,5.1468
523,36.0318,6.1393,3.4014
524,36.1007,5.3098,3.8174
525,36.1696,6.2192,4.258
526,36.2385,8.1142,3.7293
527,36.3074,10.9114,4.1994
528,36.3763,8.5324,4.3716
529,36.4452,8.8674,4.8971
530,36.5141,11.5168,5.3384
531,36.583,16.56,5.7138
532,36.6519,22.3258,5.8836
533,36.7208,24.1231,5.9144
534,36.7897,25.9929,6.8922
535,36.8586,32.7959,5.8444
536,36.9274,36.8262,6.5007
537,36.9963,35.1305,6.2507
538,37.0652,24.293,6.1097
539,37.1341,14.9298,4.1622
540,37.203,11.0978,3.6861
541,37.2719,8.7,3.5957
542,37.3408,6.2065,3.1656
543,37.4097,6.091,3.0961
544,37.4786,7.0568,3.4704
545,37.5475,7.0212,3.1473
546,37.6164,5.7374,4.1521
547,37.6853,4.6059,3.835
548,37.7542,7.5827,3.1391
549,37.8231,8.4367,3.0557
550,37.892,7.8359,3.5771
551,37.9609,7.7211,4.3941
552,38.0298,7.5501,4.0067
553,38.0987,7.1129,4.0718
554,38.1675,6.882,4.4113
555,38.2364,5.0458,5.2753
556,38.3053,6.6452,6.442
557,38.3742,6.5848,6.6561
558,38.4431,6.2289,6.1361
559,38.512,5.9533,4.6863
560,38.5809,3.6152,4.0053
561,38.6498,1.8754,3.5964
562,38.7187,2.968,5.0539
563,38.7876,3.8536,4.3701
564,38.8565,4.1618,4.0775
565,38.9254,4.0474,4.8349
566,38.9943,5.6089,5.6602
567,39.0632,6.3042,5.0161
568,39.1321,10.6898,4.8071
569,39.201,13.9421,6.0039
570,39.2699,12.5395,5.0736
571,39.3388,12.1837,4.7787
572,39.4076,8.1274,4.0576
573,39.4765,9.0182,4.0952
574,39.5454,10.2822,3.7328
575,39.6143,12.035,5.2014
576,39.6832,13.6408,4.9991
577,39.7521,13.2304,4.3617
578,39.821,12.934,4.8119
579,39.8899,12.8372,4.3425
580,39.9588,14.0095,6.6026
581,40.0277,17.0365,7.0748
582,40.0966,20.298,6.843
583,40.1655,20.889,5.9049
584,40.2344,23.403,6.2269
585,40.3033,21.1104,5.2057
586,40.3722,17.036,5.6502
587,40.4411,14.9152,5.2007
588,40.51,9.4378,4.2254
589,40.5789,10.4771,4.3887
590,40.6478,10.7411,5.2391
591,40.7166,13.7881,4.6711
592,40.7855,13.856,5.6299
593,40.8544,14.7535,5.4206
594,40.9233,14.1052,5.6109
595,40.9922,19.3561,6.099
596,41.0611,20.098,6.5956
597,41.13,17.881,8.9996
598,41.1989,17.7243,10.0555
599,41.2678,23.6711,10.4385
600,41.3367,23.8936,10.818
601,41.4056,27.3495,11.5632
602,41.4745,32.1781,12.1706
603,41.5434,33.2626,11.3924
604,41.6123,26.9347,8.6527
605,41.6812,16.4776,8.214
606,41.7501,8.5769,5.6757
607,41.819,4.6822,5.0725
608,41.8879,6.9301,6.0717
609,41.9567,5.7702,5.6944
610,42.0256,8.1528,4.4675
611,42.0945,10.9183,4.2975
612,42.1634,10.7765,4.2027
810,0.0,59.2428,15.2574
811,0.0689,50.1312,15.77
812,0.1378,35.3225,14.6019
813,0.2067,26.1694,11.3057
814,0.2756,23.3012,8.4706
815,0.3445,20.189,6.4384
816,0.4134,20.9373,5.3643
817,0.4823,18.3006,4.2743
818,0.5512,18.9919,3.2797
819,0.6201,16.3205,2.3729
820,0.6889,10.2758,2.9362
821,0.7578,9.547,3.8378
822,0.8267,9.0853,3.8296
823,0.8956,9.9554,2.9199
824,0.9645,9.5396,2.8117
825,1.0334,7.2966,3.0187
826,1.1023,5.5767,3.3493
827,1.1712,4.4037,4.1016
828,1.2401,5.213,4.0886
829,1.309,5.1728,3.124
830,1.3779,7.5426,3.6278
831,1.4468,8.859,3.9871
832,1.5157,11.1741,4.281
833,1.5846,8.0501,3.7012
834,1.6535,8.4186,2.9257
835,1.7224,9.016,2.9379
836,1.7913,10.1834,3.0722
837,1.8602,11.3908,3.5834
838,1.929,12.7686,3.4454
839,1.9979,12.6068,3.9123
840,2.0668,10.3618,4.1609
841,2.1357,10.2553,4.2054
842,2.2046,10.2859,3.6485
843,2.2735,7.4042,3.0126
844,2.3424,8.2972,2.7878
845,2.4113,8.6799,2.047
846,2.4802,8.02,2.6674
847,2.5491,8.3282,2.8002
848,2.618,5.144,3.5771
849,2.6869,5.7799,4.3137
850,2.7558,7.4125,4.5051
851,2.8247,8.2244,4.179
852,2.8936,11.2861,4.6252
853,2.9625,12.3276,4.644
854,3.0314,10.8346,3.667
